sea level,,5000 feet,,10000 feet,,15000 feet,,20000 feet,,25000 feet,,30000 feet,,35000 feet,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.8514079465457581,81.66089965397924,0.970295907,77.16262975778548,1.1616901324424294,78.02768166089966,1.0924472020045342,61.93771626297579,1.171662092829018,56.40138408304499,1.2836594678439328,52.24913494809689,1.2507338026488486,42.56055363,1.4179423696456273,40.65743944636678
0.8652099988068249,82.17993079584777,0.9944606848824722,78.71972318339101,1.199665910989142,80.62283737024222,1.1286928767450186,64.18685121107268,1.2027234220260115,57.958477508650525,1.3302469872330271,54.32525951557094,1.2990335282185899,43.94463668,1.4748717336833315,42.56055363
0.8755697410810167,83.04498269896195,1.020352583223959,80.44982698961938,1.254886051783797,83.39100346020763,1.1614872926858373,66.26297577854672,1.2372389929602674,59.86159169550174,1.3716620928290182,56.40138408304499,1.3352642882710897,45.32871972,1.521447321322038,43.94463668
0.8979984488724496,83.91003460207614,1.0445203436344113,82.17993079584777,1.3032036749791196,85.81314878892735,1.1994600882949529,68.68512110726644,1.2786540985562582,61.93771626297579,1.4303305094857417,59.169550173010386,1.3766734279918866,47.058823529411775,1.5732102374418326,46.19377162629759
0.9169699319890229,84.25605536,1.0686910869824604,84.08304498269896,1.356678797279561,87.37024221453288,1.2391540388975062,70.93425605536333,1.3183480491588118,64.18685121107268,1.4717426321441358,61.07266436,1.4060046533826513,48.26989619377163,1.5990872210953349,47.058823529411775
0.9514735711728911,85.46712802768167,1.0980342441236128,85.98615916955018,1.4101539195800024,88.92733564013842,1.2822992482997257,73.35640138408306,1.3580390168237682,66.26297577854672,1.5131487889273358,62.629757785467135,1.449137931034483,50.00000000000001,1.6629071709819832,48.615916955017305
0.980798831,86.33217993079586,1.1377222288509725,87.88927335640139,1.4550023863500776,90.13840830449828,1.3237173368333135,75.60553633217995,1.3960058465576903,68.33910034602077,1.554551962772939,64.01384083044984,1.4974525712922087,52.24913494809689,1.712922085669968,49.48096885813149
1.0118482281350674,87.19723183391005,1.1722288509724377,89.27335640138409,1.4877759217277176,91.00346020761246,1.363405321560673,77.50865051903115,1.4270612098794895,69.55017301038063,1.6011275504116453,65.39792387543253,1.5440341248061094,53.979238754325266,1.7767330867438254,50.51903114186852
1.0498031261186016,88.58131487889274,1.2032931631070278,91.00346020761246,1.5015749910511873,91.34948096885815,1.4030903233504355,79.23875432525952,1.4563894523326573,70.58823529411765,1.6907827228254386,65.39792387543253,1.599245316787973,56.228373702422154,1.7991528457224677,50.86505190311419
1.0825796444338385,89.61937716262977,1.2464234578212625,92.56055363,1.5429602672712088,91.69550173010381,1.4462086863142825,80.10380622837371,1.4977956091158573,72.14532872,1.7580241021357834,65.39792387543253,1.6803006801097722,57.439446366782015,1.8560434315714116,50.51903114186852
1.1153591456866723,90.83044982698964,1.2843813387423935,94.11764705882354,1.5877908364157025,91.86851211072666,1.503126118601599,81.31487889273357,1.542635127073142,72.83737024221455,1.806293998329555,65.05190311418686,1.7009963011573799,57.78546712802769,1.9025921727717456,50.34602076124568
1.1429632502088056,91.86851211072666,1.3171638229328244,95.50173010380624,1.5998627848705407,92.04152249,1.5479686194964803,82.17993079584777,1.5960983176231955,73.70242214532873,1.8683569979716024,64.70588235294119,1.7665105595990933,57.61245674740485,1.9577586206896553,50.00000000000001
1.1671190788688701,92.90657439446368,1.3551246867915525,97.23183391003461,,,1.5997136379906933,83.39100346020763,1.6409348526428829,74.22145328719724,1.9011156186612577,64.70588235294119,1.8268524042477032,57.439446366782015,2.0008590860279205,49.82698961937717
1.203346855983773,94.11764705882354,1.3999821023744186,98.96193772,,,1.668673189356879,83.04498269896195,1.6874865767808138,74.22145328719724,1.9545400310225514,63.321799307958486,1.8975360935449233,57.09342560553634,,
1.234405202243169,95.50173010380624,,,,,1.6997046891779024,82.87197231833912,1.734032335043551,73.87543252595157,1.999355685,62.629757785467135,1.9613202481804084,56.57439446366783,,
1.2620093067653029,96.53979238754326,,,,,,,1.7909259038300922,73.70242214532873,,,1.9992453167879731,56.228373702422154,,
1.2913405321560674,97.75086505190313,,,,,,,1.8047190072783679,73.70242214532873,,,,,,
1.3016913256174683,98.09688581,,,,,,,1.846083402935211,72.83737024221455,,,,,,
,,,,,,,,1.882278367736547,72.14532872,,,,,,
,,,,,,,,1.9012349361651355,71.62629757785469,,,,,,
